"sport","event","year","athlete_id","country_id","bronze","silver","gold"
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01",77721,11,NULL,"1",NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",77759,187,NULL,NULL,NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",77782,195,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",77784,93,NULL,"1",NULL
"Track and Field","Men's 110 metres Hurdles","2016-01-01",77819,93,NULL,NULL,"1"
"Swimming","Swimming Men's 1,500 metres Freestyle","2016-01-01",77830,11,NULL,NULL,NULL
"Swimming","Swimming Women's 400 metres Individual Medley","2016-01-01",77856,11,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",77863,56,NULL,NULL,NULL
"Track and Field","Men's 10,000 metres","2016-01-01",77914,11,NULL,NULL,NULL
"Track and Field","Women's High Jump","2016-01-01",77939,195,NULL,NULL,NULL
"Track and Field","Women's 400 metres","2016-01-01",77942,93,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",77942,93,NULL,"1",NULL
"Track and Field","Men's 4 x 400 metres Relay","2016-01-01",77950,195,NULL,NULL,"1"
"Track and Field","Men's 5,000 metres","2016-01-01",77983,195,NULL,NULL,NULL
"Track and Field","Men's 1,500 metres","2016-01-01",78013,173,NULL,NULL,NULL
"Track and Field","Men's 5,000 metres","2016-01-01",78013,173,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",78037,26,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Freestyle","2016-01-01",78037,26,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01",78037,26,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Backstroke","2016-01-01",78037,26,NULL,NULL,NULL
"Swimming","Swimming Men's 400 metres Individual Medley","2016-01-01",78224,107,NULL,NULL,NULL
"Track and Field","Women's Pole Vault","2016-01-01",78259,178,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Breaststroke","2016-01-01",78267,195,"1",NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01",78267,195,NULL,NULL,"1"
"Swimming","Swimming Women's 100 metres Breaststroke","2016-01-01",78271,108,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",78317,48,NULL,NULL,NULL
"Track and Field","Men's 3,000 metres Steeplechase","2016-01-01",78347,67,"1",NULL,NULL
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01",78366,74,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","2016-01-01",78366,74,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",78398,144,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01",78401,197,NULL,NULL,NULL
"Track and Field","Men's Hammer Throw","2016-01-01",78432,52,NULL,NULL,NULL
"Track and Field","Women's Long Jump","2016-01-01",78451,189,NULL,NULL,NULL
"Swimming","Swimming Men's 1,500 metres Freestyle","2016-01-01",78491,188,NULL,NULL,NULL
"Swimming","Swimming Men's 10 kilometres Open Water","2016-01-01",78491,188,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01",78508,152,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01",78508,152,NULL,"1",NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",78508,152,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",78508,152,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",78508,152,NULL,NULL,NULL
"Track and Field","Women's Heptathlon","2016-01-01",78512,193,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",78514,193,NULL,NULL,NULL
"Swimming","Swimming Men's 400 metres Freestyle","2016-01-01",78518,26,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",78518,26,NULL,NULL,NULL
"Track and Field","Women's 20 kilometres Walk","2016-01-01",78531,195,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Freestyle","2016-01-01",78553,132,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",78557,50,NULL,NULL,NULL
"Track and Field","Men's 4 x 100 metres Relay","2016-01-01",78557,50,NULL,NULL,NULL
"Track and Field","Men's Pole Vault","2016-01-01",78565,67,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01",78679,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",78679,92,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",78679,92,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",78719,71,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Backstroke","2016-01-01",78776,71,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01",78776,71,NULL,NULL,NULL
"Track and Field","Women's 20 kilometres Walk","2016-01-01",78787,67,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",78859,9,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Freestyle","2016-01-01",78895,2,NULL,NULL,NULL
"Track and Field","Women's 100 metres Hurdles","2016-01-01",78917,42,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",78944,74,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",78964,195,NULL,NULL,NULL
"Track and Field","Men's 400 metres","2016-01-01",78964,195,"1",NULL,NULL
"Track and Field","Men's 4 x 400 metres Relay","2016-01-01",78964,195,NULL,NULL,"1"
"Track and Field","Men's 3,000 metres Steeplechase","2016-01-01",78998,173,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",79015,61,NULL,NULL,NULL
"Track and Field","Men's Shot Put","2016-01-01",79025,24,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","2016-01-01",79112,67,NULL,"1",NULL
"Swimming","Swimming Men's 100 metres Butterfly","2016-01-01",79112,67,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",79150,92,NULL,NULL,NULL
"Swimming","Swimming Men's 1,500 metres Freestyle","2016-01-01",79223,170,NULL,NULL,NULL
"Swimming","Swimming Men's 400 metres Individual Medley","2016-01-01",79225,170,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","2016-01-01",79258,67,NULL,"1",NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",79259,109,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Freestyle","2016-01-01",79259,109,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Butterfly","2016-01-01",79266,47,NULL,NULL,NULL
"Track and Field","Men's 4 x 400 metres Relay","2016-01-01",79284,199,NULL,NULL,NULL
"Track and Field","Women's 20 kilometres Walk","2016-01-01",79447,195,NULL,NULL,NULL
"Swimming","Swimming Men's 400 metres Freestyle","2016-01-01",79454,52,NULL,NULL,NULL
"Swimming","Swimming Men's 1,500 metres Freestyle","2016-01-01",79454,52,NULL,NULL,NULL
"Track and Field","Women's Javelin Throw","2016-01-01",79460,11,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Freestyle","2016-01-01",79541,67,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","2016-01-01",79541,67,NULL,"1",NULL
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01",79541,67,NULL,NULL,NULL
"Track and Field","Men's 50 kilometres Walk","2016-01-01",79554,151,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",79570,167,NULL,NULL,NULL
"Track and Field","Men's Shot Put","2016-01-01",79571,49,NULL,NULL,NULL
"Track and Field","Women's Long Jump","2016-01-01",79575,71,NULL,NULL,NULL
"Track and Field","Women's 400 metres","2016-01-01",79658,96,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",79696,151,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Individual All-Around","2016-01-01",79722,195,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Team All-Around","2016-01-01",79722,195,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01",79722,195,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01",79722,195,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Horizontal Bar","2016-01-01",79722,195,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Rings","2016-01-01",79722,195,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",79722,195,NULL,NULL,NULL
"Track and Field","Men's Discus Throw","2016-01-01",79757,19,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","2016-01-01",79812,73,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Individual Medley","2016-01-01",79812,73,NULL,NULL,NULL
"Swimming","Swimming Women's 400 metres Individual Medley","2016-01-01",79812,73,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01",79881,195,"1",NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01",79881,195,NULL,NULL,"1"
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",79911,11,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",79911,11,NULL,NULL,NULL
"Track and Field","Men's Hammer Throw","2016-01-01",79925,73,NULL,NULL,NULL
"Track and Field","Women's 400 metres","2016-01-01",79938,14,NULL,NULL,"1"
"Track and Field","Women's Heptathlon","2016-01-01",79945,195,NULL,NULL,NULL
"Track and Field","Men's 10,000 metres","2016-01-01",79957,73,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",79967,74,NULL,NULL,NULL
"Swimming","Swimming Men's 400 metres Freestyle","2016-01-01",80002,73,NULL,NULL,NULL
"Swimming","Swimming Men's 1,500 metres Freestyle","2016-01-01",80002,73,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",80002,73,NULL,"1",NULL
"Track and Field","Men's 3,000 metres Steeplechase","2016-01-01",80003,34,NULL,NULL,NULL
"Track and Field","Men's 4 x 100 metres Relay","2016-01-01",80204,93,NULL,NULL,"1"
"Track and Field","Women's 20 kilometres Walk","2016-01-01",80257,59,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",80264,29,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",80324,139,NULL,NULL,NULL
"Track and Field","Women's Javelin Throw","2016-01-01",80412,11,NULL,NULL,NULL
"Track and Field","Women's 400 metres","2016-01-01",80424,11,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",80424,11,NULL,NULL,NULL
"Track and Field","Women's 3,000 metres Steeplechase","2016-01-01",80440,11,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",80442,73,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01",80569,94,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",80569,94,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Horse Vault","2016-01-01",80569,94,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Freestyle","2016-01-01",80658,92,NULL,NULL,NULL
"Swimming","Swimming Women's 400 metres Freestyle","2016-01-01",80658,92,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","2016-01-01",80658,92,NULL,NULL,NULL
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01",80667,9,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","2016-01-01",80767,94,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",80826,136,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Freestyle","2016-01-01",80863,126,NULL,NULL,NULL
"Track and Field","Women's Long Jump","2016-01-01",80867,71,NULL,NULL,NULL
"Track and Field","Men's 800 metres","2016-01-01",80906,58,NULL,NULL,NULL
"Track and Field","Women's 1,500 metres","2016-01-01",80909,54,NULL,NULL,NULL
"Track and Field","Men's 5,000 metres","2016-01-01",80916,169,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",80921,43,NULL,NULL,NULL
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01",80932,175,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",80949,160,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",80976,71,NULL,NULL,NULL
"Track and Field","Men's Triple Jump","2016-01-01",81060,170,NULL,NULL,NULL
"Track and Field","Men's 10,000 metres","2016-01-01",81061,170,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01",81064,166,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",81064,166,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",81064,166,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",81064,166,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",81145,8,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",81238,84,NULL,NULL,NULL
"Track and Field","Men's 50 kilometres Walk","2016-01-01",81443,42,NULL,NULL,NULL
"Track and Field","Women's Long Jump","2016-01-01",81454,173,NULL,NULL,NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",81467,34,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",81467,34,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",81616,91,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",81737,89,NULL,NULL,NULL
"Track and Field","Women's 100 metres Hurdles","2016-01-01",81742,26,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",81768,148,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Breaststroke","2016-01-01",81841,52,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Breaststroke","2016-01-01",81841,52,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01",81841,52,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",81918,147,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01",81946,120,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",81946,120,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Horse Vault","2016-01-01",81946,120,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",81946,120,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",81946,120,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Butterfly","2016-01-01",82020,11,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Butterfly","2016-01-01",82020,11,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01",82020,11,"1",NULL,NULL
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01",82043,34,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Horse Vault","2016-01-01",82043,34,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Rings","2016-01-01",82043,34,NULL,NULL,NULL
"Track and Field","Men's 50 kilometres Walk","2016-01-01",82136,94,NULL,NULL,NULL
"Track and Field","Men's 400 metres Hurdles","2016-01-01",82190,66,NULL,NULL,NULL
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01",82221,152,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Freestyle","2016-01-01",82221,152,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","2016-01-01",82221,152,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01",82221,152,NULL,NULL,NULL
"Track and Field","Women's Pole Vault","2016-01-01",82271,195,NULL,"1",NULL
"Track and Field","Women's Pole Vault","2016-01-01",82396,179,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",82424,182,NULL,NULL,NULL
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01",82562,133,NULL,NULL,NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",82576,180,NULL,NULL,NULL
"Track and Field","Men's 1,500 metres","2016-01-01",82578,54,NULL,NULL,NULL
"Track and Field","Men's Hammer Throw","2016-01-01",82628,89,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",82648,133,NULL,NULL,NULL
"Track and Field","Men's 800 metres","2016-01-01",82708,5,NULL,NULL,NULL
"Track and Field","Men's Shot Put","2016-01-01",82737,134,NULL,NULL,NULL
"Track and Field","Women's 3,000 metres Steeplechase","2016-01-01",82743,53,NULL,NULL,NULL
"Track and Field","Men's 10,000 metres","2016-01-01",82843,97,NULL,NULL,NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",82900,195,NULL,NULL,"1"
"Track and Field","Women's 400 metres","2016-01-01",82927,34,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",82927,34,NULL,NULL,NULL
"Track and Field","Women's 1,500 metres","2016-01-01",82929,73,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",82951,153,NULL,NULL,NULL
"Track and Field","Women's 800 metres","2016-01-01",82952,96,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","2016-01-01",83024,152,NULL,NULL,NULL
"Swimming","Swimming Women's 10 kilometres Open Water","2016-01-01",83041,67,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",83105,71,NULL,NULL,NULL
"Track and Field","Women's Discus Throw","2016-01-01",83127,71,NULL,NULL,NULL
"Track and Field","Men's 3,000 metres Steeplechase","2016-01-01",83176,73,NULL,NULL,NULL
"Track and Field","Men's 50 kilometres Walk","2016-01-01",83268,170,NULL,NULL,NULL
"Track and Field","Men's 5,000 metres","2016-01-01",83279,97,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Individual All-Around","2016-01-01",83365,151,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01",83365,151,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Horse Vault","2016-01-01",83365,151,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01",83365,151,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Horizontal Bar","2016-01-01",83365,151,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Rings","2016-01-01",83365,151,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",83365,151,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",83386,170,NULL,NULL,NULL
"Track and Field","Women's 400 metres","2016-01-01",83397,202,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01",83418,94,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01",83418,94,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",83418,94,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",83418,94,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",83418,94,NULL,NULL,NULL
"Track and Field","Men's 5,000 metres","2016-01-01",83460,94,NULL,NULL,NULL
"Track and Field","Men's 10,000 metres","2016-01-01",83460,94,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01",83472,73,NULL,NULL,NULL
"Track and Field","Women's Pole Vault","2016-01-01",83478,26,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",83481,91,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Freestyle","2016-01-01",83481,91,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01",83481,91,NULL,NULL,NULL
"Track and Field","Men's Triple Jump","2016-01-01",83485,42,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01",83487,42,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Breaststroke","2016-01-01",83487,42,NULL,NULL,NULL
"Track and Field","Men's 800 metres","2016-01-01",83514,195,"1",NULL,NULL
"Swimming","Swimming Men's 100 metres Backstroke","2016-01-01",83545,195,NULL,NULL,"1"
"Swimming","Swimming Men's 200 metres Backstroke","2016-01-01",83545,195,NULL,NULL,"1"
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01",83545,195,NULL,NULL,"1"
"Track and Field","Women's Pole Vault","2016-01-01",83617,66,NULL,NULL,NULL
"Track and Field","Men's 1,500 metres","2016-01-01",83639,192,NULL,NULL,NULL
