datetime,date,gage_height_ft
2018-06-13 23:00:00,2018-06-13,2.74
2018-06-14 23:00:00,2018-06-14,2.60
2018-06-15 23:00:00,2018-06-15,2.53
2018-06-16 23:00:00,2018-06-16,2.54
2018-06-17 23:00:00,2018-06-17,2.44
2018-06-18 23:00:00,2018-06-18,2.40
2018-06-19 23:00:00,2018-06-19,2.35
2018-06-20 23:00:00,2018-06-20,2.31
2018-06-21 23:00:00,2018-06-21,2.36
2018-06-22 23:00:00,2018-06-22,2.40
2018-06-23 23:00:00,2018-06-23,2.29
2018-06-24 23:00:00,2018-06-24,2.35
2018-06-25 23:00:00,2018-06-25,2.20
2018-06-26 23:00:00,2018-06-26,2.42
2018-06-27 23:00:00,2018-06-27,2.64
2018-06-28 23:00:00,2018-06-28,2.64
2018-06-29 23:00:00,2018-06-29,2.57
2018-06-30 23:00:00,2018-06-30,2.52
2018-07-01 23:00:00,2018-07-01,2.52
2018-07-02 23:00:00,2018-07-02,2.48
2018-07-03 23:00:00,2018-07-03,2.44
2018-07-04 23:00:00,2018-07-04,2.40
2018-07-05 23:00:00,2018-07-05,2.34
2018-07-06 23:00:00,2018-07-06,2.34
2018-07-07 23:00:00,2018-07-07,2.23
2018-07-08 23:00:00,2018-07-08,2.20
2018-07-09 23:00:00,2018-07-09,2.15
2018-07-10 23:00:00,2018-07-10,2.13
2018-07-11 23:00:00,2018-07-11,2.18
2018-07-12 23:00:00,2018-07-12,2.33
2018-07-13 23:00:00,2018-07-13,2.19
2018-07-14 23:00:00,2018-07-14,2.21
2018-07-15 23:00:00,2018-07-15,2.76
2018-07-16 23:00:00,2018-07-16,2.64
2018-07-17 23:00:00,2018-07-17,2.57
2018-07-18 23:00:00,2018-07-18,2.69
2018-07-19 23:00:00,2018-07-19,2.56
2018-07-20 23:00:00,2018-07-20,2.47
2018-07-21 23:00:00,2018-07-21,2.41
2018-07-22 23:00:00,2018-07-22,2.46
2018-07-23 23:00:00,2018-07-23,2.43
2018-07-24 23:00:00,2018-07-24,2.30
2018-07-25 23:00:00,2018-07-25,2.24
2018-07-26 23:00:00,2018-07-26,2.18
2018-07-27 23:00:00,2018-07-27,2.13
2018-07-28 23:00:00,2018-07-28,2.08
2018-07-29 23:00:00,2018-07-29,2.25
2018-07-30 23:00:00,2018-07-30,2.43
2018-07-31 23:00:00,2018-07-31,2.63
2018-08-01 23:00:00,2018-08-01,2.96
2018-08-02 23:00:00,2018-08-02,2.70
2018-08-03 23:00:00,2018-08-03,2.61
2018-08-04 23:00:00,2018-08-04,2.55
2018-08-05 23:00:00,2018-08-05,2.55
2018-08-06 23:00:00,2018-08-06,2.48
2018-08-07 23:00:00,2018-08-07,2.52
2018-08-08 23:00:00,2018-08-08,2.51
2018-08-09 23:00:00,2018-08-09,2.54
2018-08-10 23:00:00,2018-08-10,2.79
2018-08-11 23:00:00,2018-08-11,2.65
2018-08-12 23:00:00,2018-08-12,2.59
2018-08-13 23:00:00,2018-08-13,2.53
2018-08-14 23:00:00,2018-08-14,2.47
2018-08-15 23:00:00,2018-08-15,2.42
2018-08-16 23:00:00,2018-08-16,2.36
2018-08-17 23:00:00,2018-08-17,2.32
2018-08-18 23:00:00,2018-08-18,2.53
2018-08-19 23:00:00,2018-08-19,2.43
2018-08-20 23:00:00,2018-08-20,2.50
2018-08-21 23:00:00,2018-08-21,2.39
2018-08-22 23:00:00,2018-08-22,2.36
2018-08-23 23:00:00,2018-08-23,2.36
2018-08-24 23:00:00,2018-08-24,2.26
2018-08-25 23:00:00,2018-08-25,2.22
2018-08-26 23:00:00,2018-08-26,2.25
2018-08-27 23:00:00,2018-08-27,2.24
2018-08-28 23:00:00,2018-08-28,2.32
2018-08-29 23:00:00,2018-08-29,2.22
2018-08-30 23:00:00,2018-08-30,2.40
2018-08-31 23:00:00,2018-08-31,2.52
2018-09-01 23:00:00,2018-09-01,2.39
2018-09-02 23:00:00,2018-09-02,2.42
2018-09-03 23:00:00,2018-09-03,2.32
2018-09-04 23:00:00,2018-09-04,2.25
2018-09-05 23:00:00,2018-09-05,2.40
2018-09-06 23:00:00,2018-09-06,2.37
2018-09-07 23:00:00,2018-09-07,2.21
2018-09-08 23:00:00,2018-09-08,2.14
2018-09-09 23:00:00,2018-09-09,2.48
2018-09-10 23:00:00,2018-09-10,2.41
2018-09-11 23:00:00,2018-09-11,2.31
2018-09-12 23:00:00,2018-09-12,2.28
2018-09-13 23:00:00,2018-09-13,2.30
2018-09-14 23:00:00,2018-09-14,2.24
2018-09-15 23:00:00,2018-09-15,2.12
2018-09-16 23:00:00,2018-09-16,2.27
2018-09-17 23:00:00,2018-09-17,2.27
2018-09-18 23:00:00,2018-09-18,2.19
2018-09-19 23:00:00,2018-09-19,2.19
2018-09-20 23:00:00,2018-09-20,1.98
2018-09-21 23:00:00,2018-09-21,2.31
2018-09-22 23:00:00,2018-09-22,3.19
2018-09-23 23:00:00,2018-09-23,3.10
2018-09-24 23:00:00,2018-09-24,3.29
2018-09-25 23:00:00,2018-09-25,3.05
2018-09-26 23:00:00,2018-09-26,3.01
2018-09-27 23:00:00,2018-09-27,3.10
2018-09-28 23:00:00,2018-09-28,2.96
2018-09-29 23:00:00,2018-09-29,2.88
2018-09-30 23:00:00,2018-09-30,2.80
2018-10-01 23:00:00,2018-10-01,2.77
2018-10-02 23:00:00,2018-10-02,2.68
2018-10-03 23:00:00,2018-10-03,2.67
2018-10-04 23:00:00,2018-10-04,2.69
2018-10-05 23:00:00,2018-10-05,2.57
2018-10-06 23:00:00,2018-10-06,2.57
2018-10-07 23:00:00,2018-10-07,2.56
2018-10-08 23:00:00,2018-10-08,2.53
2018-10-09 23:00:00,2018-10-09,2.50
2018-10-10 23:00:00,2018-10-10,2.48
2018-10-11 23:00:00,2018-10-11,2.47
2018-10-12 23:00:00,2018-10-12,2.41
2018-10-13 23:00:00,2018-10-13,2.35
2018-10-14 23:00:00,2018-10-14,2.58
2018-10-15 23:00:00,2018-10-15,2.50
2018-10-16 23:00:00,2018-10-16,2.49
2018-10-17 23:00:00,2018-10-17,2.48
2018-10-18 23:00:00,2018-10-18,2.44
2018-10-19 23:00:00,2018-10-19,2.39
2018-10-20 23:00:00,2018-10-20,2.54
2018-10-21 23:00:00,2018-10-21,2.54
2018-10-22 23:00:00,2018-10-22,2.44
2018-10-23 23:00:00,2018-10-23,2.45
2018-10-24 23:00:00,2018-10-24,2.44
2018-10-25 23:00:00,2018-10-25,2.34
2018-10-26 23:00:00,2018-10-26,2.52
2018-10-27 23:00:00,2018-10-27,2.57
2018-10-28 23:00:00,2018-10-28,2.57
2018-10-29 23:00:00,2018-10-29,2.55
2018-10-31 23:00:00,2018-10-31,2.60
2018-11-01 23:00:00,2018-11-01,2.60
2018-11-02 23:00:00,2018-11-02,2.52
2018-11-03 23:00:00,2018-11-03,2.47
2018-11-04 23:00:00,2018-11-04,2.57
2018-11-05 23:00:00,2018-11-05,2.50
2018-11-06 23:00:00,2018-11-06,3.62
2018-11-07 23:00:00,2018-11-07,3.11
2018-11-08 23:00:00,2018-11-08,2.96
2018-11-09 23:00:00,2018-11-09,3.04
2018-11-10 23:00:00,2018-11-10,3.02
2018-11-11 23:00:00,2018-11-11,2.94
2018-11-12 23:00:00,2018-11-12,3.10
2018-11-13 23:00:00,2018-11-13,3.48
2018-11-14 23:00:00,2018-11-14,3.55
2018-11-15 23:00:00,2018-11-15,3.99
2018-11-16 23:00:00,2018-11-16,3.41
2018-11-17 23:00:00,2018-11-17,3.20
2018-11-18 23:00:00,2018-11-18,3.09
2018-11-19 23:00:00,2018-11-19,3.01
2018-11-20 23:00:00,2018-11-20,2.93
2018-11-21 23:00:00,2018-11-21,2.87
2018-11-22 23:00:00,2018-11-22,2.81
2018-11-23 23:00:00,2018-11-23,2.79
2018-11-24 23:00:00,2018-11-24,2.78
2018-11-25 23:00:00,2018-11-25,2.77
2018-11-26 23:00:00,2018-11-26,2.73
2018-11-27 23:00:00,2018-11-27,2.71
2018-11-28 23:00:00,2018-11-28,2.65
2018-11-29 23:00:00,2018-11-29,2.68
2018-11-30 23:00:00,2018-11-30,2.69
2018-12-01 23:00:00,2018-12-01,4.15
2018-12-02 23:00:00,2018-12-02,4.01
2018-12-03 23:00:00,2018-12-03,3.40
2018-12-04 23:00:00,2018-12-04,3.20
2018-12-05 23:00:00,2018-12-05,3.08
2018-12-06 23:00:00,2018-12-06,3.00
2018-12-07 23:00:00,2018-12-07,2.91
2018-12-08 23:00:00,2018-12-08,3.01
2018-12-09 23:00:00,2018-12-09,6.39
2018-12-10 23:00:00,2018-12-10,4.01
2018-12-11 23:00:00,2018-12-11,3.53
2018-12-12 23:00:00,2018-12-12,3.31
2018-12-13 23:00:00,2018-12-13,3.18
2018-12-14 23:00:00,2018-12-14,5.22
2018-12-15 23:00:00,2018-12-15,3.82
2018-12-16 23:00:00,2018-12-16,3.49
2018-12-17 23:00:00,2018-12-17,3.29
2018-12-18 23:00:00,2018-12-18,3.16
2018-12-19 23:00:00,2018-12-19,3.07
2018-12-20 23:00:00,2018-12-20,5.83
2018-12-21 23:00:00,2018-12-21,4.77
2018-12-22 23:00:00,2018-12-22,3.75
2018-12-23 23:00:00,2018-12-23,3.56
2018-12-24 23:00:00,2018-12-24,3.39
2018-12-25 23:00:00,2018-12-25,3.26
2018-12-26 23:00:00,2018-12-26,3.15
2018-12-27 23:00:00,2018-12-27,3.37
2018-12-28 23:00:00,2018-12-28,5.56
2018-12-29 23:00:00,2018-12-29,3.80
2018-12-30 23:00:00,2018-12-30,3.47
2018-12-31 23:00:00,2018-12-31,8.73
2019-01-01 23:00:00,2019-01-01,5.01
2019-01-02 23:00:00,2019-01-02,4.23
2019-01-03 23:00:00,2019-01-03,5.22
2019-01-04 23:00:00,2019-01-04,5.39
2019-01-05 23:00:00,2019-01-05,4.06
2019-01-06 23:00:00,2019-01-06,3.67
2019-01-07 23:00:00,2019-01-07,3.46
2019-01-08 23:00:00,2019-01-08,3.33
2019-01-09 23:00:00,2019-01-09,3.21
2019-01-10 23:00:00,2019-01-10,3.13
2019-01-11 23:00:00,2019-01-11,3.07
2019-01-12 23:00:00,2019-01-12,3.08
2019-01-13 23:00:00,2019-01-13,3.12
2019-01-14 23:00:00,2019-01-14,3.07
2019-01-15 23:00:00,2019-01-15,3.01
2019-01-16 23:00:00,2019-01-16,2.96
2019-01-17 23:00:00,2019-01-17,3.05
2019-01-18 23:00:00,2019-01-18,3.14
2019-01-19 23:00:00,2019-01-19,14.74
2019-01-20 23:00:00,2019-01-20,4.87
2019-01-21 23:00:00,2019-01-21,3.87
2019-01-22 23:00:00,2019-01-22,3.59
2019-01-23 23:00:00,2019-01-23,7.43
2019-01-24 23:00:00,2019-01-24,4.90
2019-01-25 23:00:00,2019-01-25,3.88
2019-01-26 23:00:00,2019-01-26,3.57
2019-01-27 23:00:00,2019-01-27,3.40
2019-01-28 23:00:00,2019-01-28,3.28
2019-01-29 23:00:00,2019-01-29,3.17
2019-01-30 23:00:00,2019-01-30,3.10
2019-01-31 23:00:00,2019-01-31,3.05
2019-02-01 23:00:00,2019-02-01,2.98
2019-02-02 23:00:00,2019-02-02,2.94
2019-02-03 23:00:00,2019-02-03,2.92
2019-02-04 23:00:00,2019-02-04,2.90
2019-02-05 23:00:00,2019-02-05,2.87
2019-02-06 23:00:00,2019-02-06,3.08
2019-02-07 23:00:00,2019-02-07,3.62
2019-02-08 23:00:00,2019-02-08,3.48
2019-02-09 23:00:00,2019-02-09,3.24
2019-02-10 23:00:00,2019-02-10,3.19
2019-02-11 23:00:00,2019-02-11,3.19
2019-02-12 23:00:00,2019-02-12,5.53
2019-02-13 23:00:00,2019-02-13,3.69
2019-02-14 23:00:00,2019-02-14,3.42
2019-02-15 23:00:00,2019-02-15,3.32
2019-02-16 23:00:00,2019-02-16,3.96
2019-02-17 23:00:00,2019-02-17,7.42
2019-02-18 23:00:00,2019-02-18,4.87
2019-02-19 23:00:00,2019-02-19,4.61
2019-02-20 23:00:00,2019-02-20,15.98
2019-02-21 23:00:00,2019-02-21,5.64
2019-02-22 23:00:00,2019-02-22,9.98
2019-02-23 23:00:00,2019-02-23,19.04
2019-02-24 23:00:00,2019-02-24,7.00
2019-02-25 23:00:00,2019-02-25,4.67
2019-02-26 23:00:00,2019-02-26,4.00
2019-02-27 23:00:00,2019-02-27,3.70
2019-02-28 23:00:00,2019-02-28,4.06
2019-03-01 23:00:00,2019-03-01,3.63
2019-03-02 23:00:00,2019-03-02,3.44
2019-03-03 23:00:00,2019-03-03,7.63
2019-03-04 23:00:00,2019-03-04,3.99
2019-03-05 23:00:00,2019-03-05,3.60
2019-03-06 23:00:00,2019-03-06,3.42
2019-03-07 23:00:00,2019-03-07,3.28
2019-03-08 23:00:00,2019-03-08,3.28
2019-03-09 23:00:00,2019-03-09,7.47
2019-03-10 23:00:00,2019-03-10,4.91
2019-03-11 23:00:00,2019-03-11,3.97
2019-03-12 23:00:00,2019-03-12,3.61
2019-03-13 23:00:00,2019-03-13,3.44
2019-03-14 23:00:00,2019-03-14,3.33
2019-03-15 23:00:00,2019-03-15,3.25
2019-03-16 23:00:00,2019-03-16,3.15
2019-03-17 23:00:00,2019-03-17,3.09
2019-03-18 23:00:00,2019-03-18,3.03
2019-03-19 23:00:00,2019-03-19,2.98
2019-03-20 23:00:00,2019-03-20,2.95
2019-03-21 23:00:00,2019-03-21,2.91
2019-03-22 23:00:00,2019-03-22,2.88
2019-03-23 23:00:00,2019-03-23,2.84
2019-03-24 23:00:00,2019-03-24,2.81
2019-03-25 23:00:00,2019-03-25,2.82
2019-03-26 23:00:00,2019-03-26,2.78
2019-03-27 23:00:00,2019-03-27,2.74
2019-03-28 23:00:00,2019-03-28,2.68
2019-03-29 23:00:00,2019-03-29,2.69
2019-03-30 23:00:00,2019-03-30,2.76
2019-03-31 23:00:00,2019-03-31,2.76
2019-04-01 23:00:00,2019-04-01,2.74
2019-04-02 23:00:00,2019-04-02,2.74
2019-04-03 23:00:00,2019-04-03,2.70
2019-04-04 23:00:00,2019-04-04,2.68
2019-04-05 23:00:00,2019-04-05,2.64
2019-04-06 23:00:00,2019-04-06,2.66
2019-04-07 23:00:00,2019-04-07,2.70
2019-04-08 23:00:00,2019-04-08,7.06
2019-04-09 23:00:00,2019-04-09,4.23
2019-04-10 23:00:00,2019-04-10,3.43
2019-04-11 23:00:00,2019-04-11,3.19
2019-04-12 23:00:00,2019-04-12,3.07
2019-04-13 23:00:00,2019-04-13,3.02
2019-04-14 23:00:00,2019-04-14,5.10
2019-04-15 23:00:00,2019-04-15,3.61
2019-04-16 23:00:00,2019-04-16,3.32
2019-04-17 23:00:00,2019-04-17,3.18
2019-04-18 23:00:00,2019-04-18,3.18
2019-04-19 23:00:00,2019-04-19,4.27
2019-04-20 23:00:00,2019-04-20,4.82
2019-04-21 23:00:00,2019-04-21,3.75
2019-04-22 23:00:00,2019-04-22,3.42
2019-04-23 23:00:00,2019-04-23,3.24
2019-04-24 23:00:00,2019-04-24,3.11
2019-04-25 23:00:00,2019-04-25,3.04
2019-04-26 23:00:00,2019-04-26,3.00
2019-04-27 23:00:00,2019-04-27,2.92
2019-04-28 23:00:00,2019-04-28,2.87
2019-04-29 23:00:00,2019-04-29,2.80
2019-04-30 23:00:00,2019-04-30,2.77
2019-05-01 23:00:00,2019-05-01,2.73
2019-05-02 23:00:00,2019-05-02,2.74
2019-05-03 23:00:00,2019-05-03,2.72
2019-05-04 23:00:00,2019-05-04,2.79
2019-05-05 23:00:00,2019-05-05,2.96
2019-05-06 23:00:00,2019-05-06,2.82
2019-05-07 23:00:00,2019-05-07,2.73
2019-05-08 23:00:00,2019-05-08,2.71
2019-05-09 23:00:00,2019-05-09,3.00
2019-05-10 23:00:00,2019-05-10,3.11
2019-05-11 23:00:00,2019-05-11,3.87
2019-05-12 23:00:00,2019-05-12,3.77
2019-05-13 23:00:00,2019-05-13,3.28
2019-05-14 23:00:00,2019-05-14,3.07
2019-05-15 23:00:00,2019-05-15,2.97
2019-05-16 23:00:00,2019-05-16,2.91
2019-05-17 23:00:00,2019-05-17,2.83
2019-05-18 23:00:00,2019-05-18,2.78
2019-05-19 23:00:00,2019-05-19,2.71
2019-05-20 23:00:00,2019-05-20,2.68
2019-05-21 23:00:00,2019-05-21,2.67
2019-05-22 23:00:00,2019-05-22,2.58
2019-05-23 23:00:00,2019-05-23,2.55
2019-05-24 23:00:00,2019-05-24,2.56
2019-05-25 23:00:00,2019-05-25,2.53
2019-05-26 23:00:00,2019-05-26,2.50
2019-05-27 23:00:00,2019-05-27,2.45
2019-05-28 23:00:00,2019-05-28,2.39
2019-05-29 23:00:00,2019-05-29,2.33
2019-05-30 23:00:00,2019-05-30,2.46
2019-05-31 23:00:00,2019-05-31,2.47
2019-06-01 23:00:00,2019-06-01,2.42
2019-06-02 23:00:00,2019-06-02,2.28
2019-06-03 23:00:00,2019-06-03,2.29
2019-06-04 23:00:00,2019-06-04,2.35
2019-06-05 23:00:00,2019-06-05,2.22
2019-06-06 23:00:00,2019-06-06,2.19
2019-06-07 23:00:00,2019-06-07,2.57
2019-06-08 23:00:00,2019-06-08,2.73
2019-06-09 23:00:00,2019-06-09,2.69
2019-06-10 23:00:00,2019-06-10,2.57
2019-06-11 23:00:00,2019-06-11,2.56
2019-06-12 23:00:00,2019-06-12,2.56
2019-06-13 23:00:00,2019-06-13,2.51
2019-06-14 23:00:00,2019-06-14,2.37
2019-06-15 23:00:00,2019-06-15,2.31
2019-06-16 23:00:00,2019-06-16,2.29
2019-06-17 23:00:00,2019-06-17,2.71
2019-06-18 23:00:00,2019-06-18,2.92
2019-06-19 23:00:00,2019-06-19,3.40
2019-06-20 23:00:00,2019-06-20,3.62
2019-06-21 23:00:00,2019-06-21,3.01
2019-06-22 23:00:00,2019-06-22,2.91
2019-06-23 23:00:00,2019-06-23,2.87
2019-06-24 23:00:00,2019-06-24,2.92
2019-06-25 23:00:00,2019-06-25,2.81
2019-06-26 23:00:00,2019-06-26,2.78
2019-06-27 23:00:00,2019-06-27,3.59
2019-06-28 23:00:00,2019-06-28,3.17
2019-06-29 23:00:00,2019-06-29,2.95
2019-06-30 23:00:00,2019-06-30,2.86
2019-07-01 23:00:00,2019-07-01,2.78
2019-07-02 23:00:00,2019-07-02,2.73
2019-07-03 23:00:00,2019-07-03,2.71
2019-07-04 23:00:00,2019-07-04,2.89
2019-07-05 23:00:00,2019-07-05,2.73
2019-07-06 23:00:00,2019-07-06,2.67
2019-07-07 23:00:00,2019-07-07,2.66
2019-07-08 23:00:00,2019-07-08,2.55
2019-07-09 23:00:00,2019-07-09,2.52
2019-07-10 23:00:00,2019-07-10,2.56
2019-07-11 23:00:00,2019-07-11,2.53
2019-07-12 23:00:00,2019-07-12,2.43
2019-07-13 23:00:00,2019-07-13,2.53
2019-07-14 23:00:00,2019-07-14,2.96
2019-07-15 23:00:00,2019-07-15,2.74
2019-07-16 23:00:00,2019-07-16,2.73
2019-07-17 23:00:00,2019-07-17,2.67
2019-07-18 23:00:00,2019-07-18,2.93
2019-07-19 23:00:00,2019-07-19,2.93
2019-07-20 23:00:00,2019-07-20,3.29
2019-07-21 23:00:00,2019-07-21,3.02
2019-07-22 23:00:00,2019-07-22,4.22
2019-07-23 23:00:00,2019-07-23,3.30
2019-07-24 23:00:00,2019-07-24,3.06
2019-07-25 23:00:00,2019-07-25,2.94
2019-07-26 23:00:00,2019-07-26,2.85
2019-07-27 23:00:00,2019-07-27,2.77
2019-07-28 23:00:00,2019-07-28,2.72
2019-07-29 23:00:00,2019-07-29,2.64
2019-07-30 23:00:00,2019-07-30,2.60
2019-07-31 23:00:00,2019-07-31,2.55
2019-08-01 23:00:00,2019-08-01,2.56
2019-08-02 23:00:00,2019-08-02,2.89
2019-08-03 23:00:00,2019-08-03,2.71
2019-08-04 23:00:00,2019-08-04,3.99
2019-08-05 23:00:00,2019-08-05,3.24
2019-08-06 23:00:00,2019-08-06,2.98
2019-08-07 23:00:00,2019-08-07,2.90
2019-08-08 23:00:00,2019-08-08,3.06
2019-08-09 23:00:00,2019-08-09,2.87
2019-08-10 23:00:00,2019-08-10,2.93
2019-08-11 23:00:00,2019-08-11,2.84
2019-08-12 23:00:00,2019-08-12,2.72
2019-08-13 23:00:00,2019-08-13,3.14
2019-08-14 23:00:00,2019-08-14,3.25
2019-08-15 23:00:00,2019-08-15,2.87
2019-08-16 23:00:00,2019-08-16,2.75
2019-08-17 23:00:00,2019-08-17,2.71
2019-08-18 23:00:00,2019-08-18,2.66
2019-08-19 23:00:00,2019-08-19,2.65
2019-08-20 23:00:00,2019-08-20,2.55
2019-08-21 23:00:00,2019-08-21,2.48
2019-08-22 23:00:00,2019-08-22,2.61
2019-08-23 23:00:00,2019-08-23,2.50
2019-08-24 23:00:00,2019-08-24,2.42
2019-08-25 23:00:00,2019-08-25,2.50
2019-08-26 23:00:00,2019-08-26,2.50
2019-08-27 23:00:00,2019-08-27,2.56
2019-08-28 23:00:00,2019-08-28,2.45
2019-08-29 23:00:00,2019-08-29,2.37
2019-08-30 23:00:00,2019-08-30,2.35
2019-08-31 23:00:00,2019-08-31,2.27
2019-09-01 23:00:00,2019-09-01,2.35
2019-09-02 23:00:00,2019-09-02,2.37
2019-09-03 23:00:00,2019-09-03,2.22
2019-09-04 23:00:00,2019-09-04,2.22
2019-09-05 23:00:00,2019-09-05,2.34
2019-09-06 23:00:00,2019-09-06,2.07
2019-09-07 23:00:00,2019-09-07,2.11
2019-09-08 23:00:00,2019-09-08,2.34
2019-09-09 23:00:00,2019-09-09,2.16
2019-09-10 23:00:00,2019-09-10,2.13
2019-09-11 23:00:00,2019-09-11,2.11
2019-09-12 23:00:00,2019-09-12,2.07
2019-09-13 23:00:00,2019-09-13,2.08
2019-09-14 23:00:00,2019-09-14,2.20
2019-09-15 23:00:00,2019-09-15,2.05
2019-09-16 23:00:00,2019-09-16,2.01
2019-09-17 23:00:00,2019-09-17,2.13
2019-09-18 23:00:00,2019-09-18,2.21
2019-09-19 23:00:00,2019-09-19,2.20
2019-09-20 23:00:00,2019-09-20,2.13
2019-09-21 23:00:00,2019-09-21,2.14
2019-09-22 23:00:00,2019-09-22,2.04
2019-09-23 23:00:00,2019-09-23,2.04
2019-09-24 23:00:00,2019-09-24,2.13
2019-09-25 23:00:00,2019-09-25,2.18
2019-09-26 23:00:00,2019-09-26,2.06
2019-09-27 23:00:00,2019-09-27,2.03
2019-09-28 23:00:00,2019-09-28,1.86
2019-09-29 23:00:00,2019-09-29,2.13
2019-09-30 23:00:00,2019-09-30,2.12
2019-10-01 23:00:00,2019-10-01,1.99
2019-10-02 23:00:00,2019-10-02,2.06
2019-10-03 23:00:00,2019-10-03,2.11
2019-10-04 23:00:00,2019-10-04,1.90
2019-10-05 23:00:00,2019-10-05,1.97
2019-10-06 23:00:00,2019-10-06,2.06
2019-10-07 23:00:00,2019-10-07,2.49
2019-10-08 23:00:00,2019-10-08,2.39
2019-10-09 23:00:00,2019-10-09,2.34
2019-10-10 23:00:00,2019-10-10,2.17
2019-10-11 23:00:00,2019-10-11,2.27
2019-10-12 23:00:00,2019-10-12,2.34
2019-10-13 23:00:00,2019-10-13,2.32
2019-10-14 23:00:00,2019-10-14,2.22
2019-10-15 23:00:00,2019-10-15,2.19
2019-10-16 23:00:00,2019-10-16,2.28
2019-10-17 23:00:00,2019-10-17,2.27
2019-10-18 23:00:00,2019-10-18,2.21
