"sport","event","year","athlete_id","country_id","bronze","silver","gold"
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",51857,29,NULL,NULL,NULL
"Biathlon","Biathlon Men's 12.5 kilometres Pursuit","2014-01-01",51857,29,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",51857,29,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",51857,29,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",52056,34,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",52056,34,NULL,NULL,NULL
"Biathlon","Biathlon Women's 12.5 kilometres Mass Start","2014-01-01",52056,34,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",52056,34,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",52056,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",52124,178,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",52124,178,NULL,NULL,"1"
"Cross Country Skiing","Cross Country Skiing Women's Team Sprint","2014-01-01",52124,178,"1",NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",52167,92,NULL,"1",NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",52167,92,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",52167,92,"1",NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",52168,12,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",52168,12,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",52325,86,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",52394,94,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",52394,94,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",52481,94,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",52481,94,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",52481,94,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",52775,18,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",52775,18,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",52878,152,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",52878,152,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",52878,152,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Team Sprint","2014-01-01",52878,152,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",53132,73,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",53132,73,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",53207,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",53207,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",53207,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",53420,52,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",53420,52,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",53420,52,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",53420,52,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",53688,179,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",53688,179,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",53688,179,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",53688,179,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",53794,136,"1",NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",53794,136,NULL,NULL,"1"
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",53794,136,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",53794,136,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",53850,108,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",53850,108,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",53859,34,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",53994,146,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",54012,146,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",54012,146,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",54012,146,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Team Sprint","2014-01-01",54012,146,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",54041,66,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",54041,66,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",54041,66,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",54041,66,NULL,NULL,"1"
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",54078,67,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",54327,122,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",54327,122,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",54327,122,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",54327,122,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",54673,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",54673,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",54673,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",54724,167,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",54724,167,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",54724,167,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",54724,167,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",54938,195,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",55281,178,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",55281,178,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",55285,136,"1",NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",55285,136,NULL,"1",NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",55285,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",55285,136,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",55572,179,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",55572,179,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",55717,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",55717,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Team Sprint","2014-01-01",55717,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",55809,178,"1",NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",55809,178,"1",NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",56293,171,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",56293,171,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",56403,62,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",56403,62,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",56403,62,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",56410,102,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",56410,102,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",56467,66,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",56467,66,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",56861,18,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",56861,18,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",56861,18,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",56861,18,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",56898,178,NULL,"1",NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",56898,178,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",56898,178,NULL,"1",NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",56898,178,NULL,NULL,"1"
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",57079,18,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Super G","2014-01-01",57292,166,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",57292,166,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",57292,166,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",57508,92,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",57554,138,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",57570,24,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",57570,24,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",57570,24,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",57692,62,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",57692,62,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",57892,195,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Downhill","2014-01-01",58078,179,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Combined","2014-01-01",58078,179,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",58080,108,NULL,NULL,NULL
"Biathlon","Biathlon Men's 12.5 kilometres Pursuit","2014-01-01",58080,108,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",58080,108,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",58090,66,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",58090,66,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",58285,166,NULL,NULL,NULL
"Biathlon","Biathlon Men's 12.5 kilometres Pursuit","2014-01-01",58285,166,NULL,NULL,NULL
"Biathlon","Biathlon Men's 15 kilometres Mass Start","2014-01-01",58285,166,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",58285,166,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",58285,166,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",58671,29,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",58691,96,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",58691,96,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",58869,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",58869,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",58869,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",59268,152,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",59268,152,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",59268,152,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",59384,152,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",59384,152,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",59471,96,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",59471,96,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",59471,96,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",59471,96,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",59483,96,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",59483,96,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",59483,96,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",59708,136,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",59708,136,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",59708,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",59740,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",59740,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",59740,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",59740,34,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",60249,171,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",60249,171,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",60462,179,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",60668,12,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",60668,12,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Combined","2014-01-01",60668,12,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",60742,29,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",60742,29,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",60964,89,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",60964,89,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",61094,29,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",61094,29,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",61094,29,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Downhill","2014-01-01",61284,178,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Super G","2014-01-01",61284,178,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",61284,178,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",61314,146,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",61314,146,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",61394,146,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",61667,94,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",61667,94,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",61667,94,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",61791,34,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",61791,34,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",61791,34,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",61791,34,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",62028,62,NULL,NULL,NULL
"Biathlon","Biathlon Men's 12.5 kilometres Pursuit","2014-01-01",62028,62,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",62028,62,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",62028,62,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",62125,110,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",62136,71,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",62265,96,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",62265,96,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",62265,96,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",62265,96,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Team Sprint","2014-01-01",62265,96,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",62358,49,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",62358,49,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",62638,195,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",62995,96,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",62995,96,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",62996,167,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",62996,167,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",62996,167,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",62996,167,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",62996,167,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",63092,49,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",63092,49,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",63092,49,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",63092,49,NULL,"1",NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",63231,166,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Team Sprint","2014-01-01",63231,166,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",63346,162,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",63507,146,NULL,NULL,"1"
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",63507,146,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",63507,146,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",63507,146,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Team Sprint","2014-01-01",63507,146,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",63581,52,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",63581,52,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",63742,167,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",63742,167,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",63780,193,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",63780,193,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",63780,193,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",63915,52,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",63915,52,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",63929,146,NULL,NULL,NULL
